point_id,emission,lat,lon,river_name
6990,11.3302,1.5412500000508658,110.76874999999283,Batang Sadong
6991,6.76764,1.5437500000509772,102.02541666666008,
6992,306.867,1.5437500000509772,110.47374999999283,Batang Samarahan
6993,1.50599,1.5445833298903722,110.73166666665958,Sungai Iboi
6994,2.03862,1.5454166667174718,98.77374999999364,
6995,0.505431,1.5454166667174718,118.27624999999271,
6996,0.123726,1.5479166667177535,102.35041666666,
6997,1.49025,1.5479166667177535,110.5212499999932,Batang Samarahan
6998,1.25344,1.5487499965572056,110.52916666665976,Batang Samarahan
6999,2.11229,1.5495833298903676,110.767499999993,Batang Sadong
7000,8.76968,1.5487138489481822,110.85739449028534,Sungai Tebelu
7001,0.414456,1.5512500000510272,109.08874999999308,
7002,1.44008,1.5512500000510272,110.5329166666595,Batang Samarahan
7003,0.453893,1.5512499965570896,128.02416666665897,
7004,797.853,1.5520833333843598,110.39874999999302,Sungai Apong
7005,1.1127,1.5537500000513091,110.71708333332646,Sungai Jemukan
7006,3274.7,1.5554166667180311,110.39874999999302,Kuap River
7007,0.105545,1.5570833333845258,102.2737499999933,Sungai Liong
7008,0.676764,1.5570833333845258,110.69874999999304,Sungai Jemukan
7009,0.462872,1.5570833333845258,110.84208333332651,Sungai Tebelu
7010,0.557924,1.561249996557251,102.0158333333266,
7011,0.144408,1.5620833333846915,101.87291666666,
7012,0.100473,1.5629166667180812,102.24874999999356,Sungai Liong
7013,0.145034,1.5637500000514135,101.87291666666016,
7014,0.26433,1.5633333335490531,102.24041666666012,Sungai Jangkang
7015,14.0948,1.5641666668824428,110.66958333332629,Sungai Semera
7016,0.372434,1.5654166667181355,128.03208333332557,
7017,0.733821,1.5679166667180766,110.8212499999932,Sungai Tebelu
